id,user_id,hotel_id,comment,status
1130,100007465923626,155415196088,Rất tuyệt Anh a.,1
1131,100007480661726,153930936150,Very good !,1
1132,100007485061035,569288556451206,phuc vu cung dk.tien ngi day du nc dk,1
1133,100007498660165,950872811624631,Vip,1
1134,100007512459436,130538853765270,Rat thoang mat de quy khach dung chan,1
1135,100007513244931,1502218643346817,Perfect location with sweet care from hotel staff.,1
1136,100007520686340,904091652983396,Nhiều món ăn ngon. Chẹp...chẹp...,1
1137,100007554941090,197455960317138,What a wonderful place to stay. Friendly and helpful staffs. Thank you so much.,1
1138,100007573368296,159149310881264,Mình vừa đi Bà Nà về thật là tuyệt vời cảm giác như một châu Âu thu nhỏ.các bạn nên một lần đến Bà Nà nghỉ dưỡng,1
1139,100007575006423,159149310881264,"Thật ko thể tin đc, thật tuyệt vời ... đẹp",1
1140,100007597382810,151462301571537,"The BEST hotel ever. The service from the staff is gold standard. Super helpful all the time, great breakfast and a great rate! Would definitely stay here again.",1
1141,100007613915459,159149310881264,Bana hills mot diem den tuyet voi...ban den mot lan de trai nghiem....,1
1142,100007616538060,1446389425666881,Khách sạn đẹp phòng ở sạch sẽ nhân viên thân thiện đồ ăn tươi và ngon .,1
1143,100007623942541,1454144494900698,Mot ks mà em rat muon hoc hoi tu mot doanh nhan thanh đat nhu A Thuy !,1
1144,100007679355266,347931698701255,"Ở AuCoeur ngoài dự tính nhưng rất hài lòng. Phòng đẹp, sạch, nhân viên nhiệt tình.",1
1145,100007684660105,482696451814053,“A great place to stay in Hanoi”,1
1146,100007685680044,211418062225555,Good.,1
1147,100007701708800,110449969042552,phòng rộng rãi thoải mái...cách phục vụ luôn khiến tôi hài lòng,1
1148,100007708996504,462266583941871,"Khách sạn đẹp, sang trọng, vị trí thuận lợi",1
1149,100007736822502,159149310881264,Tuyệt !!!,1
1150,100007741238776,617228808414142,Ks ở rất tốt nhân viên nhiệt tình tôi rất thích,1
1151,100007742191838,485786431445960,Beautifulll !,1
1152,100007746095187,365683270164409,"Khách sạn sạch sẽ , phòng rộng , thân thiện ,  giá tốt . Có mọi thứ chúng tôi cần , các con tôi rất thích . cảm ơn các bạn.",1
1153,100007750951532,512530622166649,"Sạch sẽ, khoa học và nhiệt tình là những gì Yen Hotel mang lại. Cảm ơn các bạn!",1
1154,100007763801013,305305996195134,toi thich nguoi ha noi va ha noi boi rat nguoi cua thu do ngan nam van hien ma,1
1155,100007765570857,631187810227407,rất ok . nhưng ko thíc cách ứng xử của nhân viên,1
1156,100007771214055,340415042822036,"Khách sạn mới nhất, sạch sẽ và đẹp, nhân viên thân thiện. Và các dịch vụ rất tốt.",1
1157,100007784775931,1446389425666881,thật tuyệt vời khi nghỉ dưỡng tại Avatar Hotel &lt;3,1
1158,100007789659371,120230848080105,Friendly staff and a modern hotel!,1
1159,100007789659371,233138226821503,The best hotel in ha noi !!,1
1160,100007804326167,294365914079840,Peaceful and beautiful property with good location.,1
1161,100007808348810,211476462290972,Great 5* cruise in Halong bay vietnam .Excellent services,1
1162,100007808348810,265312270305501,Wonderful services,1
1163,100007813424980,1017426538344910,"""a fine-dining Asian nouvelle restaurant; the open-air patio for semi-formal dining and lounge seating is a fine alternative to 'breakfast in bed'.""",1
1164,100007823389377,155415196088,Very nice hotel,1
1165,100007842072685,159149310881264,Ba Na Hiu rat dep,1
1166,100007862356411,641357072659000,Tôi rất hài lòng khi đã lựa chọn khách sạn này. Phòng đẹp giá hợp lý. Lần sau tôi xẽ vẫn tiếp tục ở đây,1
1167,100007863520331,233134410079643,"đạt chuẩn 3 sao, dịch vụ đầy đủ khép kín, số lượng phòng lớn và nhiều loại, giá hợp lý, nấu ăn hợp khẩu vị, nhân viên thân thiện nhiệt tình....",1
1168,100007893424022,305305996195134,Mình rất thích ở đây sang trọng lịch sự ngon !,1
1169,100007901590828,155415196088,"Sang trong,lich su...toi thich noi nay...",1
1170,100007923134563,208028559374693,Dat chuan 5sao...,1
1171,100007923600623,359010427525572,"Ks Hanoi Old Quarter Cyclo rat sach se vs thoang mat , nam ngay trung tam pho co . Neu ban la khach du lich hay la khach cong tác se rat hai long khi o khach san.",1
1172,100007947495506,1421838558069486,great resort in Hoian,1
1173,100007949675152,172095542845814,Tuyệt.,1
1174,100007957742195,343606679138879,Excellent BC Family Homestay - Hanoi's heart. Local host in Hanoi,1
1175,100007966301973,211418062225555,Tốt,1
1176,100007979590504,815389731877054,Tuyet voi,1
1177,100007982012337,64407053782,Mình thật sự thích mô hình này gần như số một tại việt nam ko nói về giá cả nhưng nếu ai đã từng trải nghiệm được hành trình trên con tàu này thì sẽ cảm thấy nhiều ngạc nhiên và thú vị vì mình và gia đình mình đã từng một lần được hưởng thụ nó . Hy vọng ai đó chưa từng thử qua hành trình này thì hãy nhanh tay đăng kí để được ưu đãi và được hưởng ko khí cảnh đẹp cùng thiên nhiên hùng vĩ được vui vẻ thưởng thức những món ăn tự chọn đặc sản vùng miền và hơn nữa là được một lần bơi thuyền thyền trên vịnh hãy nhanh tay lên lắm bắt cơ hội có một ko hai chúc mọi người vui vẻ,1
1178,100008013668202,109924292681661,Khách san đẹp sạch se . Nhan Vien de thuong va than thiện,1
1179,100008018859842,485786431445960,Sang trong thoáng mát,1
1180,100008023500145,826790944101836,khách sạn mới sạch sẽ thoáng mát. và đặc biệt là chị chủ nhà dễ thương xinh đẹp nữa. hi vọng sẽ đến thăm Đà Nẵng vào dịp nào đó thực sự. chúc ks ngày càng đông khách :); hope to see you soon !,1
1181,100008026031233,360146510790751,Excellence!,1
1182,100008026506867,432709946920057,The rooms are really clean. The view is very nice. My family stayed here for two night. We had a great time here. We will come back here next time. Thank you so much Manh and Thuy.,1
1183,100008026579352,120190574818017,"Nơi này rất tuyệt, năm nay có thể tôi sẽ thư giãn tại nơi này.",1
1184,100008036710771,512530622166649,"I am very happy to live here. . All staff is very kindly, happy and warmly.. I feel comfortable and enjoy very much. Just like a family.",1
1185,100008057943468,208028559374693,Mot khach san dep va rat an tuong bai bien My Khe tuyet voi .dung tren tang 15 cua ks ngam toan canh thanh pho ve dem ko che vao dau duoc.,1
1186,100008104598049,365683270164409,Dịch vụ tốt. Chúc các bạn thành công,1
1187,100008119723633,159149310881264,Cuoi cung Duy quang dang cam thay hanh phuc ben ba na rui .hihi,1
1188,100008150898799,755009684522390,Love it here. Will come back again soon.,1
1189,100008151482085,159149310881264,La thanh pho that hap dan cho moi nguoi khi den Ba Na Hills,1
1190,100008156566165,155415196088,I like it ! Love....love...,1
1191,100008203269789,357087731145410,View đẹp... gần biển ,1
1192,100008218836442,164636565409,"Dịch vụ tốt,phong cảnh cũng rất đẹp!",1
1193,100008220307282,155415196088,Tuyet voi,1
1194,100008235791516,1486141631617711,awesome,1
1195,100008243141825,1639889169610412,"Bà chủ rất đáng yêu, tư vấn rất chân thành như người thân. Còn đội ngũ nhân viên thì tuyệt vời hơn cả mong đợi ý. Có 10 ☆ cũng cho ý. Chúc cửa hàng luôn luôn đông khách.",1
1196,100008254307959,1430179450611070,Good,1
1197,100008254898747,305305996195134,Hom nay moi dc nghi o cai nha đep the nay,1
1198,100008256949467,485786431445960,"Lovely boutique experience... Loved everything about this hotel. The staff were lovely, the hotel was magnificent. . All the facilities we could have wanted - gym was excellent, pool and spas appealing and breakfast excellent.. What really set it apart from other visits to similar hotels was the extraordinary quality of the service; fast, efficient, friendly and very helpful.",1
1199,100008294644876,222601121190472,"Một khu nghỉ mát đẹp với đầy đủ tiện nghi . Khu biệt thự rất đẹp , có bể bơi , dàn hát , bếp vv . Quanh nhà hoa lá xum xuê . Đội ngũ nhân viên phục vụ tân tình , chu đáo . Bãi biển dài và đẹp",1
1200,100008309477358,315714985299528,Đo an ngon  Nhan vien nhiet tinh Hen gap lai,1
1201,100008317821579,172095542845814,Good,1
1202,100008320576948,681515318582140,"Good, verry good",1
1203,100008332305134,159149310881264,Tuyet voi. Nhung co choi boi j dc dau. Boi vi dan con nho di that kho,1
1204,100008343045728,1663548703877323,"một biệt thự du lịch thật san trọng, lịc lãm, yên tĩnh. đáng đến để nghỉ ngơi. hãy đến và khám phá tại Banana garden",1
1205,100008380939409,485991018197585,"The staff was very friendly, helpfull and always in a good mood! Breakfast is good, there's all you need. Location is perfect, in the middle of the lively old quarter of Hanoi. Walking distance from all the sights",1
1206,100008383596653,171189606583225,Very nice &amp; cosy hotel! Warm staff going the extra mile for you.,1
1207,100008432502596,305305996195134,Accommodation and completed the trip was wonderful for everyone.!,1
1208,100008433793098,110449969042552,"Phong tuy nho,nhung day du tien nghi,sạch se,món an ngon,nhan vien vui ve,lich sự....⭐️⭐️⭐️⭐️",1
1209,100008455293852,293947680762224,"Tôi đang ở đây, cảm thấy rất hài lòng.",1
1210,100008462107257,1599698676934263,We stay two nights and the service was perfect with a little care staff to recommend without exception,1
1211,100008485989258,525045287564418,Funtastic stay in Da Nang.  Super nice and helpful staff. Uber clean everywhere. One one of the best hostels I've stayed in during my trip in Asia (3 months);. If you drop in I'm Da Nang you HAVE to stay here!!!,1
1212,100008491471972,347931698701255,"khach san tieu chuan 5sao cach THAP RUA  50m ,that tuyet voi",1
1213,100008492824050,159149310881264,Rất tuyệt vời khi bước chân đến đây,1
1214,100008553781451,159149310881264,1 phong cảnh rất hữu tình thoát mat va thơ mộng,1
1215,100008560453269,159149310881264,Hôm qua mình vừa mới đi bà nà xong lúc đi cáp treo mới đi thì nắng nhưng dần dần mình thấy mát hơn mình đi máng trượt đã lắm mình rất thích đi bà nà lần sau nếu đi nữa thì mùnh sẽ ở bà nà 1 đêm !!!!,1
1216,100008561145207,323940062859,"I have been there twice with my husband and we love it. It offers the same amenities as the Sybaris, excluding the swimming pool, and for so much less money. I recommend to anyone looking for a nice local getaway without spending a fortune. The staff is also very nice, attentive, and professional. Can't wait to go back!",1
1217,100008561831875,502860436485487,Hãy đến với western hanoi hotel. để được phục vụ tốt nhất,1
1218,100008614185257,286655988047387,Very good in the time living at Green Life Home Stay,1
1219,100008649317880,485786431445960,"Rat tuyet voi doi voi toi,toi da dung ly cafe tại JW Marriot Hotel Hanoi",1
1220,100008655874191,323940062859,My fiancé and I LOVE IT HERE. VERY ROMANTIC!!!!,1
1221,100008665564323,155415196088,Good,1
1222,100008665564323,1641113002774786,Good,1
1223,100008674904653,159149310881264,Wonderful,1
1224,100008675380412,1402376883388507,"Yên tĩnh, không gian đẹp",1
1225,100008686502029,451875204908266,Mọi thứ đều có cái giá của nó :D Cơ sở vật chất có thể có chút khuyết thiếu nhưng thực sự thái độ làm việc và sự chăm sóc của nhân viên rất tuyệt. Thân thiện và vui vẻ :); nhóm sv bọn mình đến còn được giảm giá nhẹ nhẹ nữa chứ. Nhất là bạn nữ thu ngân :D. hi hi. Chúc khách sạn năm mới làm việc thật tốt nhé &lt;3 sẽ quay lại khi có cơ hội ..,1
1226,100008701444019,1533464686903010,Tuyet voi qua. Nhung kien Truc that la va hai Hoa trong cach design that Tuyet t,1
1227,100008708867252,769902786371699,"What a lovely hotel and wonderful staff! From the moment we arrived, we felt incredibly welcomed and cared for. The rooms are very comfortable, the breakfasts are well stocked and very good, but most importantly, the people working here are among the kindest, most helpful you will meet. Thank you for a memorable stay and we hope to be back!",1
1228,100008801552115,313922805328424,"This hotel was booked for us by our travel agent while we were visiting Vịnh Hạ Lông. The room was clean, receptionist and staff were curteous and helpful, and the complimentary breakfast buffet was fantastic with variety of selections. I would definitely choose them again when I travel to Hanoi.",1
1229,100008820857832,305305996195134,I always stay because very much confortable place for me!,1
1230,100008825946172,380393478720744,They are accomodating nd they aré a family when it comes to service its five star when they have a pool!,1
1231,100008826422951,1402376883388507,she simple but rock and friendly person and every intelligent person,1
1232,100008837593509,875179239239325,Một nơi nghỉ dưỡng tuyệt vời với mức giá hợp lý. Sẽ quay lại.,1
1233,100008838728479,1599698676934263,Cảm ơn Jolie và mọi người đã cho mình thời gian tuyệt vời nhất trong suốt chuyến đi. Chúc Jolie làm ăn phát đạt. Sang năm gia đình mình sẽ quay lại.,1
1234,100008858884024,135324866614935,朝食のビュッフェが美味しかったです。. good breakfast buffet,1
1235,100008864409604,159149310881264,Các lên ghé qua 1 lần rồi cảm nhận...tuyệt vời..!,1
1236,100008873890468,485786431445960,Rất ngon và phong cách lịch sự,1
1237,100008902743510,159149310881264,Mjk uoc mo duok toi day 1lan,1
1238,100008934632468,237861679739114,"Có mức nào thấp hơn 1* thì mình đã chọn, quá tệ cho tiếp tân, và tất cả câc tiện ích của ks mang tiếng 4*",0
1239,100008991339381,305305996195134,"Wonderful hotel, great location and beautiful rooms and pool. Food is excellent. I was very impressed that they're promoting Education for Nature, quite unusual for a Vietnamese hotel, Well done!!!",1
1240,100008994363866,212192215580475,"Năm ngoái nhà mình nghỉ tại k,s này .tốt",1
1241,100009059354209,432709946920057,"Sensational service from Moon, excellent rooms and an all round brilliant place to stay. Barely been here a few hours, nothing but impressed.",1
1242,100009083543819,286655988047387,Wonderfull place,1
1243,100009105054520,159149310881264,Hãy đến 1 lần để cam nhận không khi tuyệt voi làm sao!,1
1244,100009134297856,147680342090458,Phục vụ rất tốt,1
1245,100009134682085,485786431445960,suốt ngày nhìn nó  chỉ thấy rằng đẹp . . sang trong lịch lãm .. mát mẻ thân thiện...an ninh tuyệt đối ..... . quá tuyệt vời,1
1246,100009143138385,233134410079643,"Đây là địa chỉ đáng tin cậy của mọi tầng lớp khi đến Đà Nẵng . Tiện nghi sang trọng, sạch đẹp, môi trường trong lành, ăn uống hợp vệ sinh. Tổ chức tốt các hoạt động như du lịch, đám cưới , hội nghị với gia cả phù hợp so với các địa chỉ khác. Đặc biệt nơi đây có đội ngũ Lãnh đạo , CBCNV năng động nhiệt tình và mến khách. Chúc KS Công đoàn Thanh Bình ĐN tiến lên 5 sao.",1
1247,100009158510162,159149310881264,Tuyet voi,1
1248,100009162885742,334600223274360,Tôi chỉ đổi vé ở đây 1 lần và cảm thấy thích!,1
1249,100009180743369,465704200150560,"Lịch sự , đẹp và tiện nghi",1
1250,100009186759688,1641113002774786,Háy đến với New sunrise hotel !để tận hưởng những giây phút tuyệt vời nhất:,1
1251,100009214969157,485786431445960,Mình đã vào JW Marriott 50 lần. Quả thật ở đây phục vụ tuyệt vời! Những món ăn Âu Á rất ngon và sang trọng. JW Marriott là một khách sạn nhất thế giới hiện nay...tôi nghĩ vậy.,1
1252,100009243814690,365683270164409,"Dịch vụ tốt. Phòng rộng,đẹp và sang trọng,giá phòng nghỉ hợp lý. Lần sau có nghỉ tôi cũng chọn các bạn. Thanks you!",1
1253,100009276810159,1454144494900698,rất đẹp,1
1254,100009322062316,265312270305501,too bad,0
1255,100009359887907,159149310881264,Ngày nào cũng đi đã gê lun,1
1256,100009363453529,159149310881264,Đẹp và thật tuyệt vời,1
1257,100009377728502,117843318367122,Literally the worst experience I have ever had anywhere in the world. Staff is terrible. Take my advice and NEVER STAY HERE.,1
1258,100009381979367,164636565409,Very good,1
1259,100009391189392,212192215580475,"Thức ăn sáng phong phú, lễ tân thân thiện, phòng sạch thoáng...",1
1260,100009406984325,314116302056158,Tôi nghĩ đây là một khách sạn quá tốt.,1
1261,100009419428645,315714985299528,Noj chung la ok,1
1262,100009427373566,159149310881264,"Minh dc xem qua hình anh rat đẹp ,minh ước se co một ngay cung gia dinh minh di du lịch ba na hiil",1
1263,100009431135164,485786431445960,"Hanoi Villas, Houses, Apartments, Serviced apartment for rent",1
1264,100009434592775,462266583941871,"dịch vụ phục vụ của bạn rất tốt, chúc bạn đông khách",1
1265,100009439009415,209473922596356,"Lovely hotel, Jenny and all staff so friendly and helpful. Rooms clean and modern. Food good, WiFi,tv and computer in room bonus. Central location but quiet and easy to find. Hidden gem. Will use this hotel again. Great vfm .",1
1266,100009442640245,286328794792713,THE BEST AND CHEAPIEST SERVICE ( NHA TRANG CITY ); PLEASE CONTACT MR T ( LOCAL PEOPLE ); 100% GARRANTY CHEAP AND GRAVY 0905746506 MR T ( TRI SCOOTER RENTAL facebook name );,1
1267,100009442640245,513785732037204,"Nice ! highly reccomend ! If somebody go down to the south ( nha trang city ); Should contact 0905746506 Mr T . Scooter for rent , 4 island trip , diving , snorkeling , very nice tour and cheap ! HIGHLY RECCOMEND !",1
1268,100009452985649,212192215580475,"Khách sạn có cơ sở cả trung tâm và sát biển, view đẹp, dịch vụ tiện ích.",1
1269,100009452985649,244002889050025,"Mê li lun,tuyệt vời !cảnh rất đẹp các món ăn lại ngon!",1
1270,100009464117836,485786431445960,5 star ma ung xu vay sao dc ban!,1
1271,100009466500773,159149310881264,tuyệt vời,1
1272,100009471373530,159149310881264,Hay,1
1273,100009476706534,117843318367122,Khách sạn đẹp tuyệt vời,1
1274,100009476706534,1439591133005014,Sang trọng- sạch sẽ- chuyên nghiệp,1
1275,100009476706534,1525024751057588,"Stayed there for 3nights. Trying for best within such a budget, and staff are friendly and help you enjoy the lovely city better.. If you are looking for a budget hotel, this is the one!",1
1276,100009476706534,153977564805074,"Amazing place with wonderful staff! Really comfortable bed, friendly staff make the stay even better",1
1277,100009476706534,233134410079643,Dãy nhà 2 tầng phòng như nhà nghỉ,1
1278,100009476706534,273791662667573,"Dịch vụ tốt, phòng sach sẽ, rộng và thoải mái",1
1279,100009476706534,437893912931738,Phòng đẹp. Phục vụ chu đáo. Nhiệt tình. Nhớ quá!!!!,1
1280,100009476706534,755009684522390,"Good location, close to the center, yet in a quiet street. Rooms are new and comfortable. The staff are very friendly and helpful. I definitely come back.",1
1281,100009476706534,926555167359486,Phòng đẹp nv phục vụ nhiệt tình chu đáo,1
1282,100009493188001,153930936150,Had a fabulous  stay at furama resort danang in may 2015 . Everything about the resort is fantastic,1
1283,100009494217398,1599698676934263,Nice homestay. Will come back!,1
1284,100009499540249,1664960830420791,"We found our room very comfortable and great view looking out "" De Vong "" river and garden view amazing every morning we saw many colourful of flowers , greens vegetables and service very good  .",1
1285,100009504171630,164636565409,Tuyet voi 5sao luon....,1
1286,100009504492825,164636565409,Tuyet,1
1287,100009518768712,347931698701255,"Thật tuyệt vời nếu bạn ghé thăm nơi này , bạn sẽ muốn lưu lại ở đây thêm nhiều hơn nữa. Một không gian đẳng cấp và đáng tận hưởng cho những ngày bạn lưu lại nơi đây!",1
1288,100009519467900,315714985299528,Excellent!,1
1289,100009526174821,294365914079840,I love this resort,1
1290,100009527556813,1571612506414924,"The best, most experienced and helpful agency in Mojacar.  They really do treat you like family.",1
1291,100009533083265,1452357201686673,Villas rất xinh xắn ! Cô chủ có thẩm mĩ cao nên chăm chút từng chi tiết nhỏ ! Nch là gđ tôi rất hài lòng khi nghỉ tại đây ! Sẽ gt cho bạn bè !:););,1
1292,100009533444654,617228808414142,Nơi đáng đến khi bạn du lịch Sầm Sơn. Mọi thứ đều hoàn hảo từ dịch vụ đến con người,1
1293,100009535164104,904091652983396,Tuyệt vơí,1
1294,100009543255064,395874417233821,Cảm thấy tuyệt,1
1295,100009546572360,159149310881264,good,1
1296,100009551370203,512530622166649,"Một khách sạn thực sự tuyệt vời; rất khuyến khích! Bạn gái tôi và tôi đã bị ấn tượng bởi một căn phòng lớn, các dịch vụ và các món ăn ngon! Các nhân viên luôn luôn sẵn sàng để làm cho chúng ta thoải mái và rất hữu ích với tất cả các nhu cầu của bạn! Chúng tôi đề nghị khách sạn chắc chắn! A really fantastic hotel; We recommend! My girlfriend and I were impressed by the great room, the service and the delicious food! The staff was always ready to make us comfortable and very helpful with all your needs! We recommend the hotel definitely! Ein wirklich fantastisches Hotel; sehr zu empfehlen! Meine Freundin und ich waren begeistert vom tollen Zimmer, dem Service und dem leckeren Essen! Das Personal war stets um unser Wohl bemüht und sehr hilfsbereit bei allen Wünschen! Wir empfehlen das Hotel auf jeden Fall weiter!",1
1297,100009575596332,262929017175213,"Its'beautiful  garden and hotel .,,,,,@-@#perf3ct inn",1
1298,100009586839072,323940062859,"I had a Roach in my shoe when I woke up and they didn't won't give me my deposit back,Got it 2Day later",0
1299,100009590180001,159149310881264,tuyệt vời *****tuyệt vời,1
1300,100009600500686,626454007403666,Tốt rất tốt  ...,1
1301,100009679456577,211486302212720,Happy time with hotel ,1
1302,100009695142888,409665505900094,I am receptionist at Hanoi inn Guest Houe . I am really happy when i have a chance woking here .  you will always be welcome in our hotel,1
1303,100009705932038,244002889050025,Tôi đã đến đây nhiều lần rất tuyệt vời thứ vị,1
1304,100009713318750,161719933937426,Rất ĐẸp THICH Luon,1
1305,100009721590137,823389174409651,Khách sạn luôn mang đến những dịch vụ tốt nhất cho khách hàng!,1
1306,100009768313631,208028559374693,"HolidayBeach Danang Hotenl .phòng hơi nhỏ nhưng trang thiết bị hiện đại ,gần biển , nhân viên phục vụ nhiệt tình chu đáo ,cảm ơn !",1
1307,100009796923176,1417201508570124,Awesome!,1
1308,100009800073291,109924292681661,"The Best,........ ♥♥♥",1
1309,100009808185472,135324866614935,Perfect i very love your hotel and member of hotel,1
1310,100009864960500,462266583941871,"Chất lượng tốt, dịch vụ tuyệt vời, mình rất ưng ý",1
1311,100009944143144,823389174409651,"Khách sạn có nhà hàng rộng đẹp ,đồ ăn rất phong phú và đa dạng , đặc biệt có món CƠM CUỘN và món CANH RONG BIỂN của HÀN QUỐC tôi rất thích ăn .. ... nhân viên phục vụ nhiệt tình , vui vẻ ,,, xin cảm ơn ....",1
1312,100010023433371,1673394289542542,"We booked our holiday in Hanoi with Finnegans Hotel via facebook. All was perfect. quick response.. Our room was big and comfortable. We had great time in Hanoi,  Halong Bay and Sapa.. Thank you very much for your all your great help.",1
1313,100010064315126,863039727112937,"Khách sạn gần trung tâm khu du lịch, phòng rộng và sạch sẽ. Giấc ngủ ngon với đệm tuyệt hảo.",1
1314,100010069239427,1571612506414924,"I would recommend Blue sea villas in a heartbeat, nothing is to much trouble for them, Billy and John have helped me move twice now and have been excellent, keep up the good work guys x",1
1315,100010069810256,437893912931738,KS đẹp phong cách phục vụ tốt,1
1316,100010088702017,323940062859,I went last year beautiful im going back soon,1
1317,100010090052329,617228808414142,Vô cùng tệ,0
1318,100010109524360,409665505900094,"HANOI INN GUESTHOUSE is a perfect choice of your 2-star hotel in Hanoi beside Hoan Kiem Lake.. Hanoi Inn Guesthouse is one of the best Guesthouses in hanoi in my mind with friendly staffs and best service from heart, cheap prices beautiful rooms with airconditioned and balcony. . You can see more information of the location &amp; rates at: www,hanoiinnguesthouse,com for any further information that you need for your budget and happy holiday.",1
1319,100010120654862,159149310881264,đung la o ba na hills vui oi la vui,1
1320,100010128277713,1446389425666881,Một trải nghiệm thú vị,1
1321,100010149485811,903057049778430,"khách sạn đẹp,sạch sẽ,nhân viên phục vụ nhiệt tình chu đáo ,địa điểm đẹp gần bờ hồ thuận lợi cho việc đi lại! giá cũng ổn sẽ còn quay lại vào lần sau!",1
1322,100010153958426,1673394289542542,thank you very much for welcoming us to Vietnam!. you have been absolutely great looking after us! We had a great trip to Halong bay and sapa.We can not have memorable trip without your help.. thank you very much for your advice for the food and visiting places in Hanoi as well.. We will be back soon,1
1323,100010154614627,294365914079840,"Nơi này thật đẹp. Cách phục vụ chu đáo, khung cảnh đẹp, cách làm việc chuyên nghiệp. Tuyệt vời khi được đi nghĩ dưỡng ở một nơi như vậy.",1
1324,100010165367811,1430179450611070,Good,1
1325,100010227166355,1599698676934263,"Great, Jolie Villa Homestay in Hoi An, Quang Nam, Vietnam",1
1326,100010245037524,222601121190472,Qua dep,1
1327,100010275912382,443124975755977,Nice place to relax on weekend wth family.gud ambience peaceful place beautiful beach view good facilities nd helpful staff.food is yum too.overall a fab experience,1
1328,100010286138659,315714985299528,Rất tốt,1
1329,100010291563463,159149310881264,"Đúng là đường lên tiên cảnh,tuyệt vời",1
1330,100010306801503,1571612506414924,Stayed at Las Piedras villa with my family  fantastic villa only got back 6th August we had a fabulous time there.. Someone Evan came down to the beach road to meet us when the taxi driver didn't know how to get there.. Irene Critchley,1
1331,100010311527314,875179239239325,Great atmosphere. Friendly and attentive staff. Short walk to old town.,1
1332,100010315452848,208028559374693,Very Very Good. Cực kỳ thoải mái,1
1333,100010386286182,1513021542254541,Giếng ngọc phục vụ tốt. Thoải mái. Ăn uống ok. Nói chung là rất hài lòng. Phòng đẹp nhìn ra Vịnh. Gần biển đi bộ là tới. Very good!,1
1334,100010416245641,1754686718089742,Verry verry good!!!,1
1335,100010421029136,1495601260767666,great hotel and staff,1
1336,100010435921881,153930936150,phong canh huu tjnh mon an that đac sac mong la se co djp ghe tham,1
1337,100010458971309,1571612506414924,"The most amazing and helpful business in Mojacar, thank you for everything.",1
1338,100010497185358,1446389425666881,Phong cach tao net van hoa la diem noi bat cho AVATAR khach san!,1
1339,100010503584626,120190574818017,Tuyệt vời! Cám ơn!,1
1340,100010520113794,1110145009064097,That tuyet voi.,1
1341,100010524061582,560685973988328,Sạch sẻ đội ngủ nhan viên nử fuc vu nhiet tinh vui ve dể thuong!,1
1342,100010530276909,177852742263101,Đẹp và hấp dẫn,1
1343,100010552783930,153930936150,"Nhân viên phục vụ chu đáo, luôn cười và thân thiện với khách. Đồ ăn chưa phong phú, chủ yếu món tây. Hồ bơi bãi biển đẹp sạch sẽ. #Love",1
1344,100010568431408,125187904254346,Là nơi có dịch vụ hoàn hảo đối với khách du lịch không phân biệt Quốc tịch .,1
1345,100010581794909,395874417233821,"Amazing place. close to the center. delicious food, recommend",1
1346,100010586162818,331565683601735,Perfect location  and great staffs. Highly recommend!,1
1347,100010679560172,109924292681661,khá ổn....hi vọng mùa hè còn tuyệt hơn nữa,1
1348,100010685888254,1446389425666881,Good hotel,1
1349,100010729119071,1417201508570124,Son lo peor te venden una habitacion como genial y hay 20 tios a cada cual mas guarro .la musica de la discoteca no te deja dormir retumba en todo momento . No funciona el wifi en la habitacion poniendote la escusa de q esta overboking  . No papel en el baño . Te dice hora feliz de cerveza y es mentira encima un camarero mal educado dice que soy  catalan .  ( no soy catalan soy y de madrid y no nos gusta  que nos engañen); Vamos q no vuelvo ni a coger billetes de 500000 dong .,0
1350,100010772283615,1571612506414924,"I wish to highly recommend Blue Sea Villas as the best Property Management Company I have ever dealt with.  Having previously dealt with Wendy Lester in her former employment as well as her new Company, I found HER to be highly professional and thorough in all aspects of looking after my property whether it was a minor or major problem.  . Blue Sea Villas will address any problems within or outside working hours immediately. They also have a very good relationship with any of my tenants and monthly rent, water, electricity and rubbish are all paid on time. . I would highly recommend this Company if you intend to either rent out your own property or to rent a property from them. I have no hesitation in giving Blue Sea Villas a 5 star rating.",1
1351,100010775402350,1426574537561166,khách sạn đó thật tuyệt vời nhân viên thân thiện đồ trên phòng tiện ngi đầy đủ nói chung là tôi rất thích,1
1352,100010814646105,631187810227407,Very good,1
1353,100010835229781,451125094971218,As two Australians that are very use to simply luxuries and hygiene we were more than happy with this place. Absolutely wonderful. Location and hotel. Would recommend to anyone,1
1354,100010887279630,159149310881264,Very beautiful.,1
1355,100010989675878,132386763492259,"Rất tốt. . KS đẹp, vị trí thuận tiện để đi tham quan các điểm nổi tiếng trong thành phố. Nằm ngay chân cầu Rồng, tối đi bộ lên cầu hóng gió và check in rất tuyệt.",1
1356,100011021591596,211418062225555,"Ks cua toi luon luon tan tinh pv khach het minh, toi rat hai long nhung gi ks cua toi dua ra noi qui rat tot, de dam bao chat luong pv cho kh.",1
1357,100011026547518,147680342090458,"Good location near old quarters Hanoi, Staff is very friendly and highly professionals. I visited here in December 2014, the Hotel staff gave me a name with love ""Ali Baba"" due to my appearance at that time.  I love all those staff members. Very co -operative people. They make my Vietnam Trip  Awesome with their Hospitality. Highly recommend Hotel for follower Travelers I will definitely visit again The Camel City Hotel.  :);",1
1358,100011033164961,262929017175213,"Very nice hotel, clean, good location, free WiFi...",1
1359,100011061941974,164636565409,Hoài niệm một thờiKhông thể nào quên!!!,1
